Ep    100/50000 | avg:    16.6  min:     3.5  max:    53.0 | len:    17 | actor loss:  33.5633 | critic loss:  33.5633 | σ: [0.972, 0.983, 0.975] | best: -inf | elapsed: 00:00:03  (508 steps/s)
Ep  12000/50000 | avg:    35.4  min:    12.5  max:    44.1 | len:    25 | actor loss:  74.0717 | critic loss:  74.0717 | σ: [0.928, 0.988, 0.946] | best: 128.3 | elapsed: 00:12:00  (704 steps/s)
Ep  12100/50000 | avg:    35.5  min:    12.8  max:    48.6 | len:    25 | actor loss:  73.8578 | critic loss:  73.8578 | σ: [0.920, 0.983, 0.948] | best: 128.3 | elapsed: 00:12:04  (805 steps/s)
Ep  12200/50000 | avg:    37.4  min:    15.6  max:    46.8 | len:    27 | actor loss:  73.5757 | critic loss:  73.5757 | σ: [0.913, 0.977, 0.948] | best: 128.3 | elapsed: 00:12:07  (805 steps/s)
Ep  12300/50000 | avg:    38.3  min:    23.1  max:    48.4 | len:    27 | actor loss:  76.3411 | critic loss:  76.3411 | σ: [0.904, 0.975, 0.953] | best: 128.3 | elapsed: 00:12:11  (616 steps/s)
Ep  12400/50000 | avg:    37.0  min:    11.5  max:    63.4 | len:    27 | actor loss:  74.2474 | critic loss:  74.2474 | σ: [0.905, 0.969, 0.946] | best: 128.3 | elapsed: 00:12:15  (681 steps/s)
Ep  12500/50000 | avg:    36.0  min:    30.0  max:    41.6 | len:    26 | actor loss:  72.3748 | critic loss:  72.3748 | σ: [0.904, 0.971, 0.951] | best: 128.3 | elapsed: 00:12:19  (771 steps/s)
Ep  12600/50000 | avg:    35.2  min:    29.2  max:    42.5 | len:    27 | actor loss:  68.6322 | critic loss:  68.6322 | σ: [0.907, 0.975, 0.949] | best: 128.3 | elapsed: 00:12:22  (800 steps/s)
Ep  12700/50000 | avg:    36.2  min:    28.9  max:    72.7 | len:    27 | actor loss:  72.0094 | critic loss:  72.0094 | σ: [0.906, 0.981, 0.945] | best: 128.3 | elapsed: 00:12:26  (623 steps/s)
Ep  12800/50000 | avg:    37.2  min:    30.3  max:    77.2 | len:    28 | actor loss:  72.9830 | critic loss:  72.9830 | σ: [0.904, 0.971, 0.940] | best: 128.3 | elapsed: 00:12:30  (678 steps/s)
Ep  12900/50000 | avg:    35.5  min:    28.4  max:    47.0 | len:    26 | actor loss:  74.0273 | critic loss:  74.0273 | σ: [0.910, 0.977, 0.938] | best: 128.3 | elapsed: 00:12:34  (812 steps/s)
Ep  13000/50000 | avg:    35.6  min:    26.3  max:    45.4 | len:    27 | actor loss:  70.6213 | critic loss:  70.6213 | σ: [0.915, 0.975, 0.934] | best: 128.3 | elapsed: 00:12:37  (817 steps/s)
Ep  13100/50000 | avg:    36.0  min:    28.1  max:    44.8 | len:    28 | actor loss:  69.3827 | critic loss:  69.3827 | σ: [0.913, 0.978, 0.938] | best: 128.3 | elapsed: 00:12:41  (637 steps/s)
Ep  13200/50000 | avg:    40.6  min:    32.7  max:    48.7 | len:    33 | actor loss:  72.9819 | critic loss:  72.9819 | σ: [0.918, 0.985, 0.947] | best: 128.3 | elapsed: 00:12:46  (685 steps/s)
Ep  13300/50000 | avg:    43.5  min:    10.7  max:    85.6 | len:    33 | actor loss:  79.3785 | critic loss:  79.3785 | σ: [0.920, 0.986, 0.941] | best: 128.3 | elapsed: 00:12:50  (790 steps/s)
Ep  13400/50000 | avg:    42.5  min:     9.3  max:   114.9 | len:    31 | actor loss:  82.5003 | critic loss:  82.5003 | σ: [0.916, 0.983, 0.938] | best: 128.3 | elapsed: 00:12:54  (767 steps/s)
Ep  13500/50000 | avg:    51.9  min:    34.7  max:   104.1 | len:    35 | actor loss: 100.4137 | critic loss: 100.4137 | σ: [0.915, 0.980, 0.932] | best: 128.3 | elapsed: 00:13:00  (622 steps/s)
Ep  13600/50000 | avg:    47.4  min:    32.5  max:   114.1 | len:    32 | actor loss:  93.7753 | critic loss:  93.7753 | σ: [0.912, 0.972, 0.930] | best: 128.3 | elapsed: 00:13:04  (808 steps/s)
Ep  13700/50000 | avg:    51.7  min:    33.3  max:   101.3 | len:    33 | actor loss: 104.2956 | critic loss: 104.2956 | σ: [0.899, 0.973, 0.943] | best: 128.3 | elapsed: 00:13:08  (804 steps/s)
Ep  13800/50000 | avg:    48.4  min:     8.6  max:   134.1 | len:    32 | actor loss:  96.2303 | critic loss:  96.2303 | σ: [0.889, 0.972, 0.932] | best: 128.3 | elapsed: 00:13:13  (579 steps/s)
Ep  13900/50000 | avg:    63.7  min:    33.8  max:   116.7 | len:    40 | actor loss: 124.7240 | critic loss: 124.7240 | σ: [0.888, 0.970, 0.931] | best: 128.3 | elapsed: 00:13:18  (819 steps/s)
Ep  14000/50000 | avg:    57.7  min:     9.8  max:   127.1 | len:    38 | actor loss: 112.3534 | critic loss: 112.3534 | σ: [0.892, 0.961, 0.933] | best: 128.3 | elapsed: 00:13:23  (828 steps/s)
Ep  14100/50000 | avg:    61.0  min:    10.8  max:   132.8 | len:    39 | actor loss: 119.9632 | critic loss: 119.9632 | σ: [0.898, 0.972, 0.939] | best: 128.3 | elapsed: 00:13:29  (613 steps/s)
Ep  14200/50000 | avg:    56.2  min:    10.6  max:   172.2 | len:    37 | actor loss: 111.0109 | critic loss: 111.0109 | σ: [0.890, 0.980, 0.941] | best: 128.3 | elapsed: 00:13:34  (809 steps/s)
Ep  14300/50000 | avg:    52.7  min:    10.3  max:   114.5 | len:    36 | actor loss: 105.8379 | critic loss: 105.8379 | σ: [0.897, 0.978, 0.944] | best: 128.3 | elapsed: 00:13:38  (834 steps/s)
Ep  14400/50000 | avg:    59.0  min:    10.1  max:   220.4 | len:    39 | actor loss: 115.7301 | critic loss: 115.7301 | σ: [0.895, 0.989, 0.951] | best: 128.3 | elapsed: 00:13:45  (617 steps/s)
Ep  14500/50000 | avg:    53.9  min:     8.7  max:   217.0 | len:    36 | actor loss: 106.3866 | critic loss: 106.3866 | σ: [0.890, 0.994, 0.952] | best: 128.3 | elapsed: 00:13:49  (820 steps/s)
Ep  14600/50000 | avg:    60.7  min:     9.2  max:   172.2 | len:    39 | actor loss: 121.1113 | critic loss: 121.1113 | σ: [0.889, 0.989, 0.951] | best: 128.3 | elapsed: 00:13:54  (836 steps/s)
Ep  14700/50000 | avg:    61.5  min:     8.9  max:   169.3 | len:    40 | actor loss: 119.0975 | critic loss: 119.0975 | σ: [0.888, 0.983, 0.942] | best: 128.3 | elapsed: 00:14:00  (614 steps/s)
Ep  14800/50000 | avg:    57.4  min:     9.4  max:   107.2 | len:    37 | actor loss: 114.6193 | critic loss: 114.6193 | σ: [0.878, 0.989, 0.944] | best: 128.3 | elapsed: 00:14:05  (781 steps/s)
Ep  14900/50000 | avg:    66.7  min:     7.6  max:   173.9 | len:    42 | actor loss: 128.0661 | critic loss: 128.0661 | σ: [0.870, 0.987, 0.943] | best: 128.3 | elapsed: 00:14:10  (763 steps/s)
Ep  15000/50000 | avg:    69.5  min:     9.6  max:   148.9 | len:    43 | actor loss: 134.0894 | critic loss: 134.0894 | σ: [0.863, 0.996, 0.935] | best: 128.3 | elapsed: 00:14:17  (675 steps/s)
Ep  15100/50000 | avg:    66.7  min:    10.6  max:   162.4 | len:    42 | actor loss: 128.5035 | critic loss: 128.5035 | σ: [0.861, 0.987, 0.927] | best: 128.3 | elapsed: 00:14:22  (807 steps/s)
Ep  15200/50000 | avg:    59.2  min:     9.7  max:   133.2 | len:    39 | actor loss: 117.2480 | critic loss: 117.2480 | σ: [0.865, 0.995, 0.929] | best: 128.3 | elapsed: 00:14:27  (681 steps/s)
Ep  15300/50000 | avg:    64.1  min:    32.1  max:   122.0 | len:    41 | actor loss: 124.3705 | critic loss: 124.3705 | σ: [0.861, 0.994, 0.920] | best: 128.3 | elapsed: 00:14:33  (735 steps/s)
Ep  15400/50000 | avg:    58.8  min:    10.0  max:   128.6 | len:    38 | actor loss: 117.3253 | critic loss: 117.3253 | σ: [0.856, 0.996, 0.925] | best: 128.3 | elapsed: 00:14:38  (808 steps/s)
Ep  15500/50000 | avg:    43.9  min:     9.8  max:   179.7 | len:    33 | actor loss:  88.8201 | critic loss:  88.8201 | σ: [0.856, 0.988, 0.932] | best: 128.3 | elapsed: 00:14:43  (625 steps/s)
Ep  15600/50000 | avg:    36.2  min:     9.1  max:   110.2 | len:    28 | actor loss:  72.1615 | critic loss:  72.1615 | σ: [0.859, 0.987, 0.933] | best: 128.3 | elapsed: 00:14:47  (711 steps/s)
Ep  15700/50000 | avg:    68.2  min:    11.1  max:   199.9 | len:    43 | actor loss: 130.4686 | critic loss: 130.4686 | σ: [0.859, 0.981, 0.928] | best: 128.3 | elapsed: 00:14:52  (830 steps/s)
Ep  15800/50000 | avg:    70.5  min:    38.9  max:   175.9 | len:    44 | actor loss: 137.2367 | critic loss: 137.2367 | σ: [0.866, 0.985, 0.925] | best: 128.3 | elapsed: 00:14:59  (671 steps/s)
Ep  15900/50000 | avg:    66.8  min:    12.4  max:   193.0 | len:    41 | actor loss: 132.9777 | critic loss: 132.9777 | σ: [0.872, 0.984, 0.918] | best: 128.3 | elapsed: 00:15:04  (784 steps/s)
Ep  16000/50000 | avg:    65.6  min:    13.6  max:   109.0 | len:    40 | actor loss: 133.0764 | critic loss: 133.0764 | σ: [0.879, 0.994, 0.916] | best: 128.3 | elapsed: 00:15:09  (821 steps/s)
Ep  16100/50000 | avg:    66.2  min:     0.7  max:   116.4 | len:    41 | actor loss: 129.9276 | critic loss: 129.9276 | σ: [0.873, 0.983, 0.923] | best: 128.3 | elapsed: 00:15:15  (622 steps/s)
Ep  16200/50000 | avg:    69.8  min:    38.0  max:   133.7 | len:    42 | actor loss: 137.5218 | critic loss: 137.5218 | σ: [0.879, 0.987, 0.921] | best: 128.3 | elapsed: 00:15:22  (651 steps/s)
Ep  16300/50000 | avg:    66.9  min:    36.9  max:   105.3 | len:    42 | actor loss: 132.0006 | critic loss: 132.0006 | σ: [0.883, 0.986, 0.923] | best: 128.3 | elapsed: 00:15:28  (710 steps/s)
Ep  16400/50000 | avg:    66.2  min:    38.3  max:   112.3 | len:    41 | actor loss: 130.1027 | critic loss: 130.1027 | σ: [0.885, 0.985, 0.918] | best: 128.3 | elapsed: 00:15:33  (724 steps/s)
Ep  16500/50000 | avg:    61.0  min:    34.0  max:   113.4 | len:    38 | actor loss: 119.9558 | critic loss: 119.9558 | σ: [0.877, 0.983, 0.908] | best: 128.3 | elapsed: 00:15:38  (839 steps/s)
Ep  16600/50000 | avg:    64.2  min:    36.8  max:   153.0 | len:    40 | actor loss: 124.1055 | critic loss: 124.1055 | σ: [0.873, 0.972, 0.901] | best: 128.3 | elapsed: 00:15:44  (667 steps/s)
Ep  16700/50000 | avg:    71.8  min:    35.9  max:   132.4 | len:    44 | actor loss: 136.4746 | critic loss: 136.4746 | σ: [0.870, 0.970, 0.900] | best: 128.3 | elapsed: 00:15:50  (775 steps/s)
Ep  16800/50000 | avg:    67.9  min:    34.1  max:   179.6 | len:    41 | actor loss: 129.4243 | critic loss: 129.4243 | σ: [0.862, 0.965, 0.900] | best: 128.3 | elapsed: 00:15:55  (808 steps/s)
Ep  16900/50000 | avg:    61.7  min:    35.4  max:   125.7 | len:    38 | actor loss: 122.8566 | critic loss: 122.8566 | σ: [0.869, 0.973, 0.906] | best: 128.3 | elapsed: 00:16:01  (610 steps/s)
Ep  17000/50000 | avg:    61.8  min:    34.4  max:   156.3 | len:    38 | actor loss: 121.5393 | critic loss: 121.5393 | σ: [0.862, 0.964, 0.908] | best: 128.3 | elapsed: 00:16:05  (838 steps/s)
Ep  17100/50000 | avg:    66.1  min:    36.6  max:   174.4 | len:    39 | actor loss: 129.5905 | critic loss: 129.5905 | σ: [0.855, 0.966, 0.907] | best: 128.3 | elapsed: 00:16:10  (839 steps/s)
Ep  17200/50000 | avg:    78.4  min:    34.9  max:   160.9 | len:    47 | actor loss: 146.5684 | critic loss: 146.5684 | σ: [0.854, 0.978, 0.909] | best: 128.3 | elapsed: 00:16:17  (656 steps/s)
Ep  17300/50000 | avg:    78.2  min:    40.8  max:   152.9 | len:    47 | actor loss: 147.9050 | critic loss: 147.9050 | σ: [0.866, 0.986, 0.905] | best: 128.3 | elapsed: 00:16:23  (844 steps/s)
Ep  17400/50000 | avg:    66.9  min:    36.3  max:   142.4 | len:    41 | actor loss: 132.1890 | critic loss: 132.1890 | σ: [0.873, 0.988, 0.902] | best: 128.3 | elapsed: 00:16:29  (695 steps/s)
Ep  17500/50000 | avg:    62.2  min:     1.4  max:   126.1 | len:    41 | actor loss: 122.9861 | critic loss: 122.9861 | σ: [0.876, 0.991, 0.902] | best: 128.3 | elapsed: 00:16:34  (736 steps/s)
Ep  17600/50000 | avg:    67.2  min:     1.7  max:   132.9 | len:    42 | actor loss: 132.2317 | critic loss: 132.2317 | σ: [0.870, 0.991, 0.896] | best: 128.3 | elapsed: 00:16:39  (843 steps/s)
Ep  17700/50000 | avg:    74.2  min:     2.8  max:   164.0 | len:    46 | actor loss: 141.2705 | critic loss: 141.2705 | σ: [0.855, 0.984, 0.897] | best: 128.3 | elapsed: 00:16:46  (644 steps/s)
Ep  17800/50000 | avg:    73.3  min:    37.8  max:   169.8 | len:    44 | actor loss: 141.5885 | critic loss: 141.5885 | σ: [0.849, 0.977, 0.906] | best: 128.3 | elapsed: 00:16:52  (832 steps/s)
Ep  17900/50000 | avg:    60.0  min:    37.1  max:   171.2 | len:    37 | actor loss: 121.5714 | critic loss: 121.5714 | σ: [0.847, 0.983, 0.914] | best: 128.3 | elapsed: 00:16:56  (787 steps/s)
Ep  18000/50000 | avg:    57.0  min:     4.9  max:   117.9 | len:    38 | actor loss: 113.2099 | critic loss: 113.2099 | σ: [0.850, 0.984, 0.919] | best: 128.3 | elapsed: 00:17:02  (632 steps/s)
Ep  18100/50000 | avg:    71.4  min:     2.8  max:   175.6 | len:    44 | actor loss: 140.4607 | critic loss: 140.4607 | σ: [0.846, 0.994, 0.921] | best: 128.3 | elapsed: 00:17:08  (842 steps/s)
Ep  18200/50000 | avg:    75.7  min:    17.4  max:   143.6 | len:    46 | actor loss: 149.6988 | critic loss: 149.6988 | σ: [0.849, 0.988, 0.922] | best: 128.3 | elapsed: 00:17:14  (676 steps/s)
Ep  18300/50000 | avg:    78.9  min:    14.3  max:   165.9 | len:    49 | actor loss: 152.1067 | critic loss: 152.1067 | σ: [0.841, 0.988, 0.919] | best: 128.3 | elapsed: 00:17:21  (776 steps/s)
Ep  18400/50000 | avg:    77.5  min:     4.4  max:   163.0 | len:    52 | actor loss: 144.6073 | critic loss: 144.6073 | σ: [0.845, 0.981, 0.911] | best: 128.3 | elapsed: 00:17:27  (794 steps/s)
Ep  18500/50000 | avg:    68.4  min:     2.9  max:   166.1 | len:    50 | actor loss: 127.5099 | critic loss: 127.5099 | σ: [0.848, 0.984, 0.908] | best: 128.3 | elapsed: 00:17:34  (706 steps/s)
Ep  18600/50000 | avg:    81.4  min:     1.5  max:   234.2 | len:    54 | actor loss: 152.1551 | critic loss: 152.1551 | σ: [0.854, 0.986, 0.906] | best: 128.3 | elapsed: 00:17:41  (850 steps/s)
Ep  18700/50000 | avg:    97.5  min:     1.4  max:   255.1 | len:    60 | actor loss: 181.1406 | critic loss: 181.1406 | σ: [0.857, 0.994, 0.901] | best: 128.3 | elapsed: 00:17:49  (690 steps/s)
Ep  18800/50000 | avg:    93.9  min:     2.2  max:   268.3 | len:    59 | actor loss: 173.8384 | critic loss: 173.8384 | σ: [0.857, 1.000, 0.909] | best: 128.3 | elapsed: 00:17:57  (835 steps/s)
Ep  18900/50000 | avg:    94.9  min:     1.2  max:   205.0 | len:    59 | actor loss: 178.6375 | critic loss: 178.6375 | σ: [0.856, 1.004, 0.913] | best: 128.3 | elapsed: 00:18:05  (701 steps/s)
Ep  19000/50000 | avg:    94.1  min:     2.1  max:   203.5 | len:    61 | actor loss: 176.2622 | critic loss: 176.2622 | σ: [0.858, 1.013, 0.917] | best: 128.3 | elapsed: 00:18:12  (815 steps/s)
Ep  19100/50000 | avg:    79.6  min:     2.2  max:   168.2 | len:    54 | actor loss: 152.9447 | critic loss: 152.9447 | σ: [0.863, 1.011, 0.921] | best: 128.3 | elapsed: 00:18:20  (709 steps/s)
Ep  19200/50000 | avg:    73.7  min:     3.4  max:   164.7 | len:    52 | actor loss: 142.1422 | critic loss: 142.1422 | σ: [0.866, 1.012, 0.919] | best: 128.3 | elapsed: 00:18:26  (851 steps/s)
Ep  19300/50000 | avg:    80.1  min:    43.8  max:   193.9 | len:    54 | actor loss: 154.0026 | critic loss: 154.0026 | σ: [0.869, 1.007, 0.921] | best: 128.3 | elapsed: 00:18:34  (672 steps/s)
Ep  19400/50000 | avg:    94.6  min:     1.8  max:   211.8 | len:    59 | actor loss: 177.8257 | critic loss: 177.8257 | σ: [0.867, 1.016, 0.926] | best: 128.3 | elapsed: 00:18:41  (858 steps/s)
Ep  19500/50000 | avg:   115.9  min:    51.5  max:   230.1 | len:    66 | actor loss: 216.7011 | critic loss: 216.7011 | σ: [0.876, 1.014, 0.926] | best: 128.3 | elapsed: 00:18:50  (708 steps/s)
Ep  19600/50000 | avg:   111.4  min:    54.0  max:   219.0 | len:    65 | actor loss: 206.7324 | critic loss: 206.7324 | σ: [0.884, 1.011, 0.926] | best: 128.3 | elapsed: 00:18:59  (800 steps/s)
Ep  19700/50000 | avg:   101.6  min:    26.7  max:   313.9 | len:    62 | actor loss: 184.9817 | critic loss: 184.9817 | σ: [0.888, 1.013, 0.928] | best: 128.3 | elapsed: 00:19:07  (740 steps/s)
Ep  19800/50000 | avg:    95.2  min:     0.2  max:   216.9 | len:    57 | actor loss: 175.7852 | critic loss: 175.7852 | σ: [0.880, 1.020, 0.938] | best: 128.3 | elapsed: 00:19:14  (755 steps/s)
Ep  19900/50000 | avg:    88.1  min:    41.2  max:   183.3 | len:    54 | actor loss: 164.2894 | critic loss: 164.2894 | σ: [0.869, 1.017, 0.933] | best: 128.3 | elapsed: 00:19:22  (751 steps/s)
Ep  20000/50000 | avg:    90.7  min:    44.1  max:   194.9 | len:    55 | actor loss: 169.2060 | critic loss: 169.2060 | σ: [0.873, 1.014, 0.942] | best: 128.3 | elapsed: 00:19:29  (796 steps/s)
Ep  20100/50000 | avg:    80.4  min:    37.7  max:   148.8 | len:    51 | actor loss: 150.1100 | critic loss: 150.1100 | σ: [0.870, 1.018, 0.945] | best: 128.3 | elapsed: 00:19:36  (708 steps/s)
Ep  20200/50000 | avg:    82.1  min:     1.9  max:   143.4 | len:    51 | actor loss: 153.5615 | critic loss: 153.5615 | σ: [0.876, 1.013, 0.953] | best: 128.3 | elapsed: 00:19:42  (855 steps/s)
Ep  20300/50000 | avg:    77.4  min:    13.8  max:   157.8 | len:    50 | actor loss: 143.2077 | critic loss: 143.2077 | σ: [0.887, 1.011, 0.952] | best: 128.3 | elapsed: 00:19:49  (661 steps/s)
Ep  20400/50000 | avg:    74.9  min:    39.2  max:   167.9 | len:    49 | actor loss: 141.8938 | critic loss: 141.8938 | σ: [0.901, 1.007, 0.949] | best: 128.3 | elapsed: 00:19:55  (847 steps/s)
Ep  20500/50000 | avg:    75.6  min:    42.1  max:   101.2 | len:    50 | actor loss: 142.5858 | critic loss: 142.5858 | σ: [0.906, 1.010, 0.950] | best: 128.3 | elapsed: 00:20:03  (656 steps/s)
Ep  20600/50000 | avg:    85.3  min:    48.0  max:   112.0 | len:    54 | actor loss: 162.0273 | critic loss: 162.0273 | σ: [0.906, 1.009, 0.954] | best: 128.3 | elapsed: 00:20:09  (841 steps/s)
Ep  20700/50000 | avg:    83.2  min:    41.2  max:   100.7 | len:    53 | actor loss: 156.5111 | critic loss: 156.5111 | σ: [0.902, 1.008, 0.946] | best: 128.3 | elapsed: 00:20:17  (672 steps/s)
Ep  20800/50000 | avg:    78.9  min:    37.6  max:    94.3 | len:    49 | actor loss: 152.0216 | critic loss: 152.0216 | σ: [0.894, 1.004, 0.947] | best: 128.3 | elapsed: 00:20:23  (812 steps/s)
Ep  20900/50000 | avg:    78.8  min:    38.9  max:    89.3 | len:    49 | actor loss: 151.6828 | critic loss: 151.6828 | σ: [0.883, 0.999, 0.950] | best: 128.3 | elapsed: 00:20:30  (744 steps/s)
Ep  21000/50000 | avg:    81.5  min:    41.9  max:    90.1 | len:    51 | actor loss: 157.4956 | critic loss: 157.4956 | σ: [0.880, 1.001, 0.955] | best: 128.3 | elapsed: 00:20:37  (721 steps/s)
Ep  21100/50000 | avg:    78.1  min:    32.1  max:    91.9 | len:    49 | actor loss: 150.2515 | critic loss: 150.2515 | σ: [0.879, 1.001, 0.948] | best: 128.3 | elapsed: 00:20:43  (821 steps/s)
Ep  21200/50000 | avg:    70.6  min:    -4.1  max:   106.4 | len:    47 | actor loss: 133.1669 | critic loss: 133.1669 | σ: [0.880, 0.995, 0.951] | best: 128.3 | elapsed: 00:20:50  (650 steps/s)
Ep  21300/50000 | avg:    74.5  min:    -2.8  max:   147.4 | len:    50 | actor loss: 140.1650 | critic loss: 140.1650 | σ: [0.883, 0.996, 0.948] | best: 128.3 | elapsed: 00:20:56  (849 steps/s)
Ep  21400/50000 | avg:    75.8  min:    -4.7  max:   221.7 | len:    48 | actor loss: 146.6140 | critic loss: 146.6140 | σ: [0.886, 1.000, 0.933] | best: 128.3 | elapsed: 00:21:04  (643 steps/s)
Ep  21500/50000 | avg:    77.7  min:    -4.9  max:   140.1 | len:    51 | actor loss: 144.3906 | critic loss: 144.3906 | σ: [0.883, 1.008, 0.928] | best: 128.3 | elapsed: 00:21:10  (848 steps/s)
Ep  21600/50000 | avg:    79.6  min:    -3.8  max:   125.5 | len:    51 | actor loss: 152.0388 | critic loss: 152.0388 | σ: [0.868, 1.007, 0.928] | best: 128.3 | elapsed: 00:21:17  (714 steps/s)
Ep  21700/50000 | avg:    76.4  min:    42.4  max:   111.7 | len:    50 | actor loss: 143.8309 | critic loss: 143.8309 | σ: [0.858, 1.005, 0.929] | best: 128.3 | elapsed: 00:21:23  (775 steps/s)
Ep  21800/50000 | avg:    77.1  min:    45.1  max:    98.8 | len:    50 | actor loss: 149.4773 | critic loss: 149.4773 | σ: [0.864, 1.016, 0.934] | best: 128.3 | elapsed: 00:21:30  (792 steps/s)
Ep  21900/50000 | avg:    75.0  min:    -4.2  max:    94.7 | len:    49 | actor loss: 146.2555 | critic loss: 146.2555 | σ: [0.862, 1.023, 0.940] | best: 128.3 | elapsed: 00:21:37  (691 steps/s)
Ep  22000/50000 | avg:    72.6  min:    -2.7  max:    88.5 | len:    47 | actor loss: 141.0712 | critic loss: 141.0712 | σ: [0.860, 1.024, 0.944] | best: 128.3 | elapsed: 00:21:42  (840 steps/s)
Ep  22100/50000 | avg:    76.7  min:    45.1  max:    87.1 | len:    49 | actor loss: 147.5003 | critic loss: 147.5003 | σ: [0.857, 1.020, 0.938] | best: 128.3 | elapsed: 00:21:50  (648 steps/s)
Ep  22200/50000 | avg:    77.4  min:    70.5  max:    93.3 | len:    49 | actor loss: 148.1513 | critic loss: 148.1513 | σ: [0.862, 1.010, 0.931] | best: 128.3 | elapsed: 00:21:56  (834 steps/s)
Ep  22300/50000 | avg:    75.4  min:    67.9  max:    93.7 | len:    49 | actor loss: 144.4308 | critic loss: 144.4308 | σ: [0.862, 1.010, 0.930] | best: 128.3 | elapsed: 00:22:03  (691 steps/s)
Ep  22400/50000 | avg:    76.6  min:    42.8  max:    82.3 | len:    49 | actor loss: 147.3801 | critic loss: 147.3801 | σ: [0.864, 1.012, 0.918] | best: 128.3 | elapsed: 00:22:09  (781 steps/s)
Ep  22500/50000 | avg:    78.4  min:    37.9  max:    88.6 | len:    50 | actor loss: 150.6218 | critic loss: 150.6218 | σ: [0.860, 1.010, 0.915] | best: 128.3 | elapsed: 00:22:15  (774 steps/s)
Ep  22600/50000 | avg:    81.8  min:    39.2  max:   147.8 | len:    53 | actor loss: 153.8125 | critic loss: 153.8125 | σ: [0.865, 1.000, 0.910] | best: 128.3 | elapsed: 00:22:23  (710 steps/s)
Ep  22700/50000 | avg:    79.4  min:    38.7  max:   112.6 | len:    52 | actor loss: 145.9907 | critic loss: 145.9907 | σ: [0.873, 0.988, 0.902] | best: 128.3 | elapsed: 00:22:29  (840 steps/s)
Ep  22800/50000 | avg:    60.6  min:    37.4  max:   133.5 | len:    44 | actor loss: 105.2274 | critic loss: 105.2274 | σ: [0.874, 0.986, 0.905] | best: 128.3 | elapsed: 00:22:36  (629 steps/s)
Ep  22900/50000 | avg:    69.9  min:    37.6  max:   118.0 | len:    48 | actor loss: 129.6913 | critic loss: 129.6913 | σ: [0.871, 0.994, 0.912] | best: 128.3 | elapsed: 00:22:42  (839 steps/s)
Ep  23000/50000 | avg:    78.7  min:     2.2  max:   138.2 | len:    50 | actor loss: 148.1742 | critic loss: 148.1742 | σ: [0.867, 0.987, 0.910] | best: 128.3 | elapsed: 00:22:49  (653 steps/s)
Ep  23100/50000 | avg:    62.2  min:    -0.7  max:   113.6 | len:    40 | actor loss: 124.1831 | critic loss: 124.1831 | σ: [0.867, 0.975, 0.908] | best: 128.3 | elapsed: 00:22:54  (824 steps/s)
Ep  23200/50000 | avg:    52.3  min:     0.0  max:   106.3 | len:    36 | actor loss: 109.0500 | critic loss: 109.0500 | σ: [0.870, 0.980, 0.907] | best: 128.3 | elapsed: 00:22:59  (825 steps/s)
Ep  23300/50000 | avg:    50.4  min:    -0.7  max:   109.5 | len:    36 | actor loss: 103.9518 | critic loss: 103.9518 | σ: [0.869, 0.976, 0.906] | best: 128.3 | elapsed: 00:23:05  (587 steps/s)
Ep  23400/50000 | avg:    39.6  min:    -1.0  max:    98.7 | len:    31 | actor loss:  85.3665 | critic loss:  85.3665 | σ: [0.866, 0.975, 0.908] | best: 128.3 | elapsed: 00:23:09  (814 steps/s)
Ep  23500/50000 | avg:    45.6  min:    -0.5  max:   101.8 | len:    33 | actor loss:  96.8000 | critic loss:  96.8000 | σ: [0.874, 0.966, 0.906] | best: 128.3 | elapsed: 00:23:13  (817 steps/s)
Ep  23600/50000 | avg:    63.2  min:     0.6  max:   127.9 | len:    41 | actor loss: 128.1828 | critic loss: 128.1828 | σ: [0.879, 0.959, 0.912] | best: 128.3 | elapsed: 00:23:19  (635 steps/s)
Ep  23700/50000 | avg:    54.3  min:     2.1  max:   153.2 | len:    37 | actor loss: 115.0572 | critic loss: 115.0572 | σ: [0.881, 0.965, 0.911] | best: 128.3 | elapsed: 00:23:24  (789 steps/s)
Ep  23800/50000 | avg:    49.0  min:    38.4  max:   195.9 | len:    31 | actor loss: 108.9084 | critic loss: 108.9084 | σ: [0.891, 0.972, 0.902] | best: 128.3 | elapsed: 00:23:28  (812 steps/s)
Ep  23900/50000 | avg:    52.0  min:    38.6  max:   170.2 | len:    33 | actor loss: 111.7027 | critic loss: 111.7027 | σ: [0.888, 0.970, 0.900] | best: 128.3 | elapsed: 00:23:33  (656 steps/s)
Ep  24000/50000 | avg:    64.8  min:    37.5  max:   191.6 | len:    39 | actor loss: 129.7141 | critic loss: 129.7141 | σ: [0.882, 0.975, 0.902] | best: 128.3 | elapsed: 00:23:38  (722 steps/s)
Ep  24100/50000 | avg:    79.9  min:    38.8  max:   173.1 | len:    48 | actor loss: 149.8859 | critic loss: 149.8859 | σ: [0.882, 0.971, 0.899] | best: 128.3 | elapsed: 00:23:44  (839 steps/s)
Ep  24200/50000 | avg:    73.6  min:    37.0  max:   201.2 | len:    43 | actor loss: 143.3342 | critic loss: 143.3342 | σ: [0.881, 0.969, 0.901] | best: 128.3 | elapsed: 00:23:51  (628 steps/s)
